prot_id	ai	hu	ahs	avp	alt_topology	hgt_class	hgt_origins	hgt_donor_origin
FUN_027167-T1	-3.6807822438813105	-3.0	-3081.353305225975	NA	-1	-1	NA	viridiplantae
FUN_027168-T1	-85.42758049812699	-137.0	-4756.682001023882	NA	-1	-1	NA	NA
FUN_027169-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027170-T1	-25.26814379267838	-33.0	-6147.893984200697	NA	-1	-1	NA	fungi
FUN_027171-T1	-48.93286756886934	-57.0	-19541.901486021456	NA	-1	-1	NA	eukaryota
FUN_027172-T1	-72.19432339175242	-147.0	-8616.614468015194	NA	-1	-1	NA	NA
FUN_027172-T2	-72.25720790153629	-147.0	-8616.614468015194	NA	-1	-1	NA	NA
FUN_027173-T1	-460.51701859880916	-747.0	-116970.74561912593	NA	-1	-1	NA	NA
FUN_027174-T1	-259.34624724074956	-349.0	-22483.040108218564	NA	-1	-1	NA	NA
FUN_027175-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027176-T1	-460.51701859880916	-1004.0	-248214.70516419163	NA	-1	-1	NA	NA
FUN_027177-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027178-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027179-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027180-T1	-22.07419305422901	-76.6	-2468.7954323586036	NA	-1	-1	NA	NA
FUN_027181-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027182-T1	40.65353915836316	95.5	95.5	HGT-NT	-1	-1	NA	bacteria
FUN_027183-T1	-11.410180306678392	-15.0	4453.6511264204955	NO	-1	-1	NA	eukaryota
FUN_027184-T1	-460.51701859880916	-692.0	-192183.29266321522	NA	-1	-1	NA	NA
FUN_027185-T1	377.44163369422955	495.0	57726.228862927375	HGT-NT	-1	3	{"unknown":5}	eukaryota
FUN_027186-T1	-23.495368059541477	-26.0	-121836.5716484588	NA	-1	-1	NA	fungi
FUN_027187-T1	-24.229823734266404	-27.0	-21401.004886725255	NA	-1	-1	NA	eukaryota
FUN_027188-T1	-19.447903036533802	-69.3	-217.22468507365275	NA	-1	-1	NA	NA
FUN_027189-T1	-223.93057251567538	-337.0	-94472.00503246221	NA	-1	-1	NA	NA
FUN_027190-T1	-57.27195771088832	-110.0	-14616.444306860689	NA	-1	-1	NA	NA
FUN_027191-T1	-41.510537003868734	-90.1	-19719.30172997669	NA	-1	-1	NA	NA
FUN_027192-T1	-446.9706942217608	-661.0	-113351.1475730174	NA	-1	-1	NA	NA
FUN_027192-T2	-446.9772602249092	-661.0	-113351.1475730174	NA	-1	-1	NA	NA
FUN_027193-T1	-83.31618339113253	-159.0	-4905.476723448198	NA	-1	-1	NA	NA
FUN_027194-T1	-37.66234203997456	-102.0	-743.9538819300352	NA	-1	-1	NA	NA
FUN_027195-T1	-193.67075057029876	-268.0	-61653.18542084591	NA	-1	-1	NA	NA
FUN_027196-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027197-T1	-133.96091568245092	-205.0	-53387.31715125161	NA	-1	-1	NA	NA
FUN_027198-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027199-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027200-T1	-91.11758692523907	-166.0	-33564.95327400043	NA	-1	-1	NA	NA
FUN_027201-T1	-150.07449665305472	-206.0	-59393.0822266727	NA	-1	-1	NA	NA
FUN_027202-T1	79.08640085801532	129.0	1464.2190863191815	HGT-NT	-1	3	{"unknown":4}	bacteria
FUN_027203-T1	-161.5150316216047	-268.0	-60012.291316641255	NA	-1	-1	NA	NA
FUN_027204-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027205-T1	-326.35731763353357	-430.0	-102627.79962236104	NA	-1	-1	NA	NA
FUN_027206-T1	-17.723890572113902	-20.0	-56746.710196556975	NA	-1	-1	NA	eukaryota
FUN_027207-T1	1.418382675671392	1.8999999999999986	1.8999999999999986	COMPLEX	-1	-1	NA	viridiplantae
FUN_027208-T1	-460.51701859880916	-2211.0	-489886.6098467479	NA	-1	-1	NA	NA
FUN_027209-T1	-460.51701859880916	-1242.0	-236358.86689539207	NA	-1	-1	NA	NA
FUN_027210-T1	32.957776417797135	37.0	-9497.802770653125	COMPLEX	-1	-1	NA	eukaryota
FUN_027211-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027212-T1	-318.3600493097385	-412.0	-127657.75242278446	NA	-1	-1	NA	NA
FUN_027213-T1	-136.07067649645185	-202.0	-8119.39057521249	NA	-1	-1	NA	NA
FUN_027214-T1	-295.93153691747113	-437.0	-46331.8518920825	NA	-1	-1	NA	NA
FUN_027215-T1	-186.95411835457918	-273.0	-48519.257305936444	NA	-1	-1	NA	NA
FUN_027215-T2	-124.08495280330489	-199.0	-22234.614093508615	NA	-1	-1	NA	NA
FUN_027216-T1	-33.99505306763764	-44.7	-2746.022546807068	NA	-1	-1	NA	fungi
FUN_027217-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027218-T1	29.42078258249393	73.2	73.2	HGT-NT	-1	-1	NA	viridiplantae
FUN_027219-T1	-89.64381487795812	-148.0	-49872.860650547154	NA	-1	-1	NA	NA
FUN_027220-T1	-9.168115149802603	-11.5	-7829.183369050203	NA	-1	-1	NA	fungi
FUN_027221-T1	-27.71766892265422	-85.5	-290.7049672371832	NA	-1	-1	NA	NA
FUN_027222-T1	3.3679717340338335	4.199999999999996	-165.25920710372404	NO	-1	-1	NA	fungi
FUN_027223-T1	-247.91372220121735	-344.0	-73084.740142941	NA	-1	-1	NA	NA
FUN_027224-T1	-18.620013646572886	-21.0	-103343.18367417908	NA	-1	-1	NA	bacteria
FUN_027225-T1	-19.553884477390095	-65.9	-225.0418296355022	NA	-1	-1	NA	NA
FUN_027226-T1	-360.7174022397009	-491.0	-113787.16843063777	NA	-1	-1	NA	NA
FUN_027227-T1	-166.48328189752877	-232.0	-64342.551487836434	NA	-1	-1	NA	NA
FUN_027228-T1	NA	NA	NA	NA	-1	-1	NA	NA
FUN_027229-T1	-158.74734315418274	-225.0	-82514.58146438714	NA	-1	-1	NA	NA
FUN_027230-T1	-42.861684863474686	-50.0	-8657.015601959685	NA	-1	-1	NA	eukaryota
FUN_027231-T1	-28.1448542607585	-37.0	-784.2793231041678	NA	-1	-1	NA	viridiplantae
FUN_027232-T1	-81.35834898154748	-159.0	-12790.055186776437	NA	-1	-1	NA	NA
FUN_027233-T1	-228.11374829160408	-322.0	-42215.74145306048	NA	-1	-1	NA	NA
FUN_027234-T1	-211.1199887623019	-317.0	-106085.98678195351	NA	-1	-1	NA	NA
FUN_027235-T1	-450.6647717104666	-565.0	-180390.61942019776	NA	-1	-1	NA	NA
FUN_027236-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027237-T1	-36.541256895454396	-97.1	-3946.5904495724867	NA	-1	-1	NA	NA
FUN_027238-T1	0.8337291311811335	-0.4000000000000057	6439.6089078658515	COMPLEX	-1	-1	NA	viridiplantae
FUN_027239-T1	-69.68452227414026	-132.0	-23961.12511869497	NA	-1	-1	NA	NA
FUN_027240-T1	-12.499923769008674	-20.0	-407.82352547257955	NA	-1	-1	NA	eukaryota
FUN_027241-T1	-26.239739213297618	-80.5	-1154.0574731019335	NA	-1	-1	NA	NA
FUN_027242-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027243-T1	-221.22371349994333	-306.0	-34559.86435035996	NA	-1	-1	NA	NA
FUN_027244-T1	-90.52236528184943	-157.0	-5913.733702802983	NA	-1	-1	NA	NA
FUN_027244-T2	-97.34156716349011	-166.0	-6976.010446570191	NA	-1	-1	NA	NA
FUN_027245-T1	-21.06716558939642	-70.5	-1751.71878721878	NA	-1	-1	NA	NA
FUN_027246-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027247-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027248-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027249-T1	-95.92467236192151	-158.0	-24639.271828011435	NA	-1	-1	NA	NA
FUN_027250-T1	-104.59527858583539	-116.0	-20568.050012692132	NA	-1	-1	NA	eukaryota
FUN_027251-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027252-T1	-10.318331392930702	-11.0	-173650.20007369993	NA	-1	-1	NA	viridiplantae
FUN_027253-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027254-T1	-96.62239620950886	-165.0	-9031.776212515842	NA	-1	-1	NA	NA
FUN_027255-T1	-240.9875332205464	-353.0	-17809.983196612848	NA	-1	-1	NA	NA
FUN_027256-T1	-235.96029377139809	-324.0	-87015.13120222281	NA	-1	-1	NA	NA
FUN_027257-T1	-179.51545955729452	-252.0	-43255.09213124196	NA	-1	-1	NA	NA
FUN_027258-T1	-460.51701859880916	-703.0	-265738.0578111468	NA	-1	-1	NA	NA
FUN_027259-T1	-16.529075939754595	-63.9	-63.9	NA	-1	-1	NA	NA
FUN_027260-T1	-460.51701859880916	-1116.0	-277030.70176425524	NA	-1	-1	NA	NA
FUN_027261-T1	-183.87033520290245	-248.0	-45022.380954313216	NA	-1	-1	NA	NA
FUN_027262-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027263-T1	-42.674114343857894	-102.0	-225.98967755650318	NA	-1	-1	NA	NA
FUN_027264-T1	-460.51701859880916	-1100.0	-244768.91467324772	NA	-1	-1	NA	NA
FUN_027265-T1	-57.317767246919615	-118.0	-2612.9288780564098	NA	-1	-1	NA	NA
FUN_027266-T1	-215.77516936886465	-305.0	-61604.947609073155	NA	-1	-1	NA	NA
FUN_027267-T1	-13.34550692871854	-21.6	-1112.4186102139045	NA	-1	-1	NA	viridiplantae
FUN_027268-T1	-1.5485447260934109	-1.0	36017.31137226284	COMPLEX	-1	-1	NA	viridiplantae
FUN_027269-T1	-460.51701859880916	-1447.0	-388946.64354716986	NA	-1	-1	NA	NA
FUN_027270-T1	-141.3275750316968	-205.0	-38734.078856692584	NA	-1	-1	NA	NA
FUN_027271-T1	-84.41174689695129	-160.0	-34587.26720335922	NA	-1	-1	NA	NA
FUN_027272-T1	-15.686110088900108	-20.0	-9782.411452522052	NA	-1	-1	NA	fungi
FUN_027273-T1	-0.7052685410922948	-1.0	-26270.190525143422	NA	-1	-1	NA	viridiplantae
FUN_027274-T1	-3.5103102469385306	-4.0	-92066.13200247419	NA	-1	-1	NA	viridiplantae
FUN_027275-T1	-3.8629133013933767	-4.0	-59473.51538894155	NA	-1	-1	NA	fungi
FUN_027276-T1	-97.75554296126619	-160.0	-1613.9556521518823	NA	-1	-1	NA	NA
FUN_027277-T1	-460.51701859880916	-664.0	-148483.3784223748	NA	-1	-1	NA	NA
FUN_027278-T1	-8.1085280805774	-9.0	-75258.39974132358	NA	-1	-1	NA	bacteria
FUN_027279-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027280-T1	-136.9672621572467	-225.0	-32176.881423077193	NA	-1	-1	NA	NA
FUN_027281-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027282-T1	337.9023201011296	386.0	-1177.8135381290926	COMPLEX	-1	-1	NA	bacteria
FUN_027283-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027284-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027285-T1	-386.1977187939281	-495.0	-150201.16299610192	NA	-1	-1	NA	NA
FUN_027286-T1	-15.644213542384009	-15.0	-4284.427820323346	NA	-1	-1	NA	fungi
FUN_027287-T1	-310.709225611821	-424.0	-27607.02564981357	NA	-1	-1	NA	NA
FUN_027288-T1	-38.45581194216238	-102.0	-972.4866468342369	NA	-1	-1	NA	NA
FUN_027289-T1	-22.03524430409044	-24.0	-18086.000575251488	NA	-1	-1	NA	viridiplantae
FUN_027290-T1	-460.51701859880916	-638.0	-224068.16200695105	NA	-1	-1	NA	NA
FUN_027291-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027292-T1	-110.43790676747314	-179.0	-42094.88286178514	NA	-1	-1	NA	NA
FUN_027293-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027294-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027295-T1	-84.38917257491275	-148.0	-4319.456028832066	NA	-1	-1	NA	NA
FUN_027296-T1	-460.51701859880916	-1161.0	-154207.07481372028	NA	-1	-1	NA	NA
FUN_027297-T1	-460.51701859880916	-922.0	-265263.80374928523	NA	-1	-1	NA	NA
FUN_027298-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027299-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027300-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027301-T1	-196.90390308152365	-281.0	-27251.865266019657	NA	-1	-1	NA	NA
FUN_027302-T1	-277.48786665529406	-368.0	-96169.25451860564	NA	-1	-1	NA	NA
FUN_027303-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027304-T1	0.0	490.0	-542163.2688769236	NA	-1	-1	NA	viridiplantae
FUN_027305-T1	-460.51701859880916	-624.0	-242638.65376028197	NA	-1	-1	NA	NA
FUN_027306-T1	-246.7219161356513	-341.0	-60950.41896405233	NA	-1	-1	NA	NA
FUN_027307-T1	-41.09587480227965	-98.2	-12162.563937416617	NA	-1	-1	NA	NA
FUN_027308-T1	-437.2760562891711	-553.0	-160972.66108755578	NA	-1	-1	NA	NA
FUN_027309-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027310-T1	-460.51701859880916	-686.0	-55228.260015415064	NA	-1	-1	NA	NA
FUN_027311-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027312-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027313-T1	-179.18952760270872	-268.0	-30731.777767832653	NA	-1	-1	NA	NA
FUN_027314-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027315-T1	-100.9491009781501	-179.0	-3550.43586786581	NA	-1	-1	NA	NA
FUN_027316-T1	-198.9768299421823	-289.0	-34472.98462566153	NA	-1	-1	NA	NA
FUN_027317-T1	-180.98793161465545	-268.0	-24368.38532751975	NA	-1	-1	NA	NA
FUN_027318-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027319-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027320-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027321-T1	-351.4200504907351	-444.0	-137683.71050472787	NA	-1	-1	NA	NA
FUN_027323-T1	-460.51701859880916	-992.0	-259874.51101719355	NA	-1	-1	NA	NA
FUN_027324-T1	-58.76860012917708	-110.0	-15941.469279496721	NA	-1	-1	NA	NA
FUN_027325-T1	-375.9524819476699	-473.0	-110600.60328942069	NA	-1	-1	NA	NA
FUN_027326-T1	-74.15914717285813	-147.0	-11369.042505367499	NA	-1	-1	NA	NA
FUN_027327-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027328-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027329-T1	-156.65916793253416	-213.0	-62478.256679986196	NA	-1	-1	NA	NA
FUN_027329-T2	-109.18908339698186	-161.0	-27778.989279802732	NA	-1	-1	NA	NA
FUN_027330-T1	-271.3902302334574	-370.0	-77351.35111739038	NA	-1	-1	NA	NA
FUN_027331-T1	-36.17867351482949	-92.0	-7910.711502257314	NA	-1	-1	NA	NA
FUN_027332-T1	189.71091971905128	261.0	53949.674100317745	HGT-NT	-1	3	{"unknown":9}	bacteria
FUN_027333-T1	115.26050293631224	179.0	22812.488143031856	HGT-NT	-1	3	{"unknown":9}	bacteria
FUN_027334-T1	-17.222657808432672	-14.0	-62590.21241450485	NA	-1	-1	NA	fungi
FUN_027335-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027336-T1	-460.51701859880916	-951.0	-239142.10589475688	NA	-1	-1	NA	NA
FUN_027337-T1	-59.07875505748092	-110.0	-16530.348689788985	NA	-1	-1	NA	NA
FUN_027338-T1	-327.08025190326015	-455.0	-490.84055820724177	NA	-1	-1	NA	NA
FUN_027339-T1	71.15699433150121	120.0	422.3074587874078	HGT-NT	-1	3	{"bacteria":4}	bacteria
FUN_027340-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027341-T1	-0.6428853457790566	-1.0	-528.8400364512759	NA	-1	-1	NA	fungi
FUN_027342-T1	-1.4014845266138707	-2.0	-69107.81488046102	NA	-1	-1	NA	fungi
FUN_027343-T1	-25.424946923315346	-68.6	-595.6615259286914	NA	-1	-1	NA	NA
FUN_027344-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027345-T1	-111.66351874690255	-166.0	-30312.382249976712	NA	-1	-1	NA	NA
FUN_027346-T1	-144.59912684239274	-207.0	-42111.18871245869	NA	-1	-1	NA	NA
FUN_027346-T2	-161.83296174681197	-227.0	-45429.21339508049	NA	-1	-1	NA	NA
FUN_027347-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027348-T1	-30.695032230235835	-90.9	-592.8019411590756	NA	-1	-1	NA	NA
FUN_027349-T1	-435.87973175375197	-558.0	-125599.83933083893	NA	-1	-1	NA	NA
FUN_027350-T1	-74.21715846521458	-147.0	-5232.5430633687765	NA	-1	-1	NA	NA
FUN_027351-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027352-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027353-T1	-300.8685389605239	-402.0	-28499.827916911974	NA	-1	-1	NA	NA
FUN_027354-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027355-T1	142.1450901265406	214.0	2331.0477448161237	HGT-NT	-1	3	{"unknown":6}	archaea
FUN_027356-T1	460.51701859880916	682.0	52696.834928245975	HGT-NT	-1	3	{"unknown":10}	viridiplantae
FUN_027357-T1	131.81374577558137	146.0	-106550.02584387419	COMPLEX	-1	-1	NA	viridiplantae
FUN_027359-T1	-245.4134306325899	-352.0	-82191.26899876982	NA	-1	-1	NA	NA
FUN_027360-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027361-T1	49.494427700239655	55.0	11657.611020359103	HGT	0	2	{"unknown":7}	fungi
FUN_027362-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027363-T1	-48.32472815063341	-106.0	-1373.8856024823397	NA	-1	-1	NA	NA
FUN_027364-T1	-38.51283479125828	-48.2	-459.5642206309216	NA	-1	-1	NA	eukaryota
FUN_027365-T1	53.73640542078238	59.400000000000006	-341.2785761935744	NO-OT	-1	-1	NA	bacteria
FUN_027366-T1	-19.022160735986485	-64.7	-80.88487220395996	NA	-1	-1	NA	NA
FUN_027367-T1	-25.361992806463345	-79.0	-729.4330538842624	NA	-1	-1	NA	NA
FUN_027368-T1	-108.15384072224633	-184.0	-11400.394402317908	NA	-1	-1	NA	NA
FUN_027369-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027370-T1	-81.24440472219827	-132.0	-42626.9863310698	NA	-1	-1	NA	NA
FUN_027371-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027372-T1	-89.30004333885529	-151.0	-16996.452883012083	NA	-1	-1	NA	NA
FUN_027372-T2	-58.286189017413705	-68.2	-7294.502545799568	NA	-1	-1	NA	viridiplantae
FUN_027373-T1	-243.29011831354043	-343.0	-57460.21305684005	NA	-1	-1	NA	NA
FUN_027374-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027375-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027376-T1	-171.47896923018916	-232.0	-57451.835036352495	NA	-1	-1	NA	NA
FUN_027377-T1	-316.39320545918105	-420.0	-83798.08510228938	NA	-1	-1	NA	NA
FUN_027378-T1	-37.30181090434566	-87.0	-259.7995153797189	NA	-1	-1	NA	NA
FUN_027379-T1	-89.80985937141993	-150.0	-8118.144717006705	NA	-1	-1	NA	NA
FUN_027380-T1	460.51654071301476	632.0	48133.02647583371	HGT-NT	-1	3	{"unknown":18}	fungi
FUN_027381-T1	-100.60570829868432	-174.0	-16046.84147276146	NA	-1	-1	NA	NA
FUN_027382-T1	-3.7121790979419984	-3.0	-67994.28833073578	NA	-1	-1	NA	eukaryota
FUN_027383-T1	-376.2301888750649	-492.0	-97467.66969388974	NA	-1	-1	NA	NA
FUN_027384-T1	-264.2607923238007	-355.0	-72270.46092961947	NA	-1	-1	NA	NA
FUN_027385-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027386-T1	-460.516027090516	-650.0	-62747.309880557244	NA	-1	-1	NA	NA
FUN_027387-T1	376.86314942198976	489.0	105251.42536371546	HGT-NT	-1	3	{"unknown":7}	bacteria
FUN_027388-T1	-460.51701859880916	-755.0	-250154.66455023136	NA	-1	-1	NA	NA
FUN_027389-T1	-20.317800728838247	-64.7	-180.82946764841876	NA	-1	-1	NA	NA
FUN_027390-T1	-110.70920994784088	-172.0	-24441.329023953265	NA	-1	-1	NA	NA
FUN_027391-T1	-35.67920851619947	-44.0	-3246.1743760622867	NA	-1	-1	NA	viridiplantae
FUN_027392-T1	-114.16990442836769	-181.0	-11900.844712176373	NA	-1	-1	NA	NA
FUN_027393-T1	-432.95856817571433	-553.0	-161980.44330588402	NA	-1	-1	NA	NA
FUN_027394-T1	-36.37762747167259	-82.0	-2173.659288187546	NA	-1	-1	NA	NA
FUN_027395-T1	55.59923936883625	65.6	631.5324219414432	HGT	1	3	{"unknown":12}	bacteria
FUN_027396-T1	-110.27354193821185	-148.0	-2836.1026431698883	NA	-1	-1	NA	viridiplantae
FUN_027397-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027398-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027399-T1	-46.49936732247943	-49.0	-89567.02500335539	NA	-1	-1	NA	eukaryota
FUN_027400-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027401-T1	-173.67738145612103	-244.0	-36072.37761056446	NA	-1	-1	NA	NA
FUN_027402-T1	-7.491584268581647	-8.0	-47680.502466276615	NA	-1	-1	NA	eukaryota
FUN_027403-T1	-21.362924332555366	-23.0	-43736.64864414174	NA	-1	-1	NA	fungi
FUN_027404-T1	-176.55711481581213	-277.0	-20438.725134189695	NA	-1	-1	NA	NA
FUN_027405-T1	-254.67466261186246	-340.0	-88039.7221680227	NA	-1	-1	NA	NA
FUN_027406-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027407-T1	-17.03350493720467	-19.0	-18954.9469470502	NA	-1	-1	NA	fungi
FUN_027408-T1	-21.897073941226083	-23.0	-18884.141605907396	NA	-1	-1	NA	eukaryota
FUN_027409-T1	-89.44314418249597	-157.0	-9493.041360569263	NA	-1	-1	NA	NA
FUN_027410-T1	-29.739450194481606	-33.0	-101937.0334742214	NA	-1	-1	NA	viridiplantae
FUN_027411-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027412-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027413-T1	-17.2059962840315	-20.0	-19759.83858876226	NA	-1	-1	NA	fungi
FUN_027414-T1	-26.41719601515959	-29.0	-12196.237845500125	NA	-1	-1	NA	eukaryota
FUN_027415-T1	-22.452893525067466	-25.0	-20270.83588815036	NA	-1	-1	NA	fungi
FUN_027416-T1	-10.217145111391176	-11.0	-897.815197538097	NA	-1	-1	NA	eukaryota
FUN_027417-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027418-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027419-T1	69.87224486198687	105.0	-3837.97528555926	COMPLEX	-1	-1	NA	bacteria
FUN_027420-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027421-T1	123.77428121262841	213.0	213.0	HGT-NT	-1	3	{"unknown":55}	eukaryota
FUN_027423-T1	-34.7107516596505	-92.0	-800.4863314199196	NA	-1	-1	NA	NA
FUN_027424-T1	-117.18497966476481	-168.0	-47432.67905286663	NA	-1	-1	NA	NA
FUN_027425-T1	-16.1272281345216	-17.0	-43890.40685276389	NA	-1	-1	NA	bacteria
FUN_027426-T1	-112.89601963484303	-179.0	-4699.783914038708	NA	-1	-1	NA	NA
FUN_027427-T1	104.35866660948277	162.0	20184.361896440205	HGT-NT	-1	3	{"unknown":17,"fungi":30}	fungi
FUN_027428-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027429-T1	15.55847986302291	21.0	18404.440487959568	HGT	0	-1	NA	viridiplantae
FUN_027430-T1	-24.283498690988434	-28.10000000000001	-66.28102697947219	NA	-1	-1	NA	eukaryota
FUN_027431-T1	293.2379878070597	376.0	109072.5176800377	HGT-NT	-1	3	{"unknown":11}	bacteria
FUN_027432-T1	-32.02107992229969	-86.3	-305.20979450898966	NA	-1	-1	NA	NA
FUN_027433-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027434-T1	-281.6410517175391	-385.0	-101412.71056350207	NA	-1	-1	NA	NA
FUN_027435-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027436-T1	-2.9690244546390545	-5.0	-5922.507808165574	NA	-1	-1	NA	viridiplantae
FUN_027437-T1	-349.24624618760697	-445.0	-63325.330852288826	NA	-1	-1	NA	NA
FUN_027438-T1	-5.585250655737582	-6.0	-10000.451050627997	NA	-1	-1	NA	fungi
FUN_027439-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027440-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027441-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027442-T1	-331.46789337581833	-427.0	-98923.41584729105	NA	-1	-1	NA	NA
FUN_027443-T1	-460.51701859776915	-603.0	-133821.50142330257	NA	-1	-1	NA	NA
FUN_027444-T1	-28.828349377535815	-83.6	-1057.2187914900626	NA	-1	-1	NA	NA
FUN_027444-T2	-55.380825767847064	-117.0	-2249.86203124572	NA	-1	-1	NA	NA
FUN_027445-T1	-152.29634627769633	-218.0	-62706.910942355345	NA	-1	-1	NA	NA
FUN_027446-T1	-214.70077971777238	-306.0	-22233.131029166943	NA	-1	-1	NA	NA
FUN_027447-T1	-106.70417674719386	-165.0	-49510.56554854457	NA	-1	-1	NA	NA
FUN_027448-T1	0.0	0.0	0.0	NA	-1	-1	NA	NA
FUN_027449-T1	-188.24666381646168	-268.0	-30278.285463262877	NA	-1	-1	NA	NA
FUN_027450-T1	-28.475399266212378	-32.0	-8941.097472807927	NA	-1	-1	NA	eukaryota
FUN_027451-T1	0.41042789745029395	1.5	5057.329611909894	NO	-1	-1	NA	fungi
FUN_027452-T1	-7.5598519197117255	-5.400000000000006	-9192.101500869227	NA	-1	-1	NA	fungi
FUN_027453-T1	-73.70088694643714	-148.0	-341.39936137940475	NA	-1	-1	NA	NA
FUN_027453-T2	-17.014583755536297	-66.2	-315.9642712102399	NA	-1	-1	NA	NA
FUN_027454-T1	-223.2830953719486	-319.0	-42681.16477925245	NA	-1	-1	NA	NA
FUN_027455-T1	-255.0047297024864	-341.0	-91675.10931539418	NA	-1	-1	NA	NA
FUN_027456-T1	-460.51701859880916	-976.0	-260931.063275439	NA	-1	-1	NA	NA
FUN_027457-T1	5.11797404976619	6.8999999999999915	4266.925261360209	NO	-1	-1	NA	bacteria
FUN_027458-T1	-27.238979028152524	-75.9	-16746.516089748413	NA	-1	-1	NA	NA
FUN_027458-T2	-27.33091652347821	-75.9	-16746.516089748413	NA	-1	-1	NA	NA
FUN_027459-T1	7.459072264102861	9.200000000000003	-1412.0871634969199	HGT	0	-1	NA	fungi
